,time,SOA,O2C
332,0.555,31.8058,0.38181
333,0.5567,31.8695,0.38179
334,0.5583,31.9328,0.38177
335,0.56,31.996,0.38175
336,0.5617,32.0589,0.38173
337,0.5633,32.1215,0.38171
338,0.565,32.1839,0.38169000000000003
339,0.5667,32.246,0.38167
340,0.5683,32.3079,0.38165
341,0.57,32.3696,0.38163
342,0.5717,32.431,0.38161
343,0.5733,32.4922,0.38159
344,0.575,32.5531,0.38156999999999996
345,0.5767,32.6138,0.38155
346,0.5783,32.6743,0.38153000000000004
347,0.58,32.7345,0.38151
348,0.5817,32.7945,0.38149
349,0.5833,32.8543,0.38147
350,0.585,32.9138,0.38145
351,0.5867,32.9731,0.38143
352,0.5883,33.0322,0.38140999999999997
353,0.59,33.0911,0.38139
354,0.5917,33.1497,0.38137
355,0.5933,33.2081,0.38135
356,0.595,33.2663,0.38133
357,0.5967,33.3242,0.38131
358,0.5983,33.3819,0.38129
359,0.6,33.4394,0.38127
360,0.6017,33.4967,0.38126
361,0.6033,33.5538,0.38124
362,0.605,33.6106,0.38122
363,0.6067,33.6673,0.3812
364,0.6083,33.7237,0.38118
365,0.61,33.7799,0.38116
366,0.6117,33.8359,0.38115
367,0.6133,33.8917,0.38113
368,0.615,33.9472,0.38111
369,0.6167,34.0026,0.38109
370,0.6183,34.0577,0.38106999999999996
371,0.62,34.1127,0.38106
372,0.6217,34.1674,0.38104
373,0.6233,34.2219,0.38101999999999997
374,0.625,34.2762,0.381
375,0.6267,34.3303,0.38099
376,0.6283,34.3842,0.38097
377,0.63,34.4379,0.38095
378,0.6317,34.4914,0.38093
379,0.6333,34.5447,0.38092
380,0.635,34.5979,0.3809
381,0.6367,34.6508,0.38088
382,0.6383,34.7035,0.38087
383,0.64,34.756,0.38085
384,0.6417,34.8083,0.38083
385,0.6433,34.8604,0.38082
386,0.645,34.9123,0.3808
387,0.6467,34.9641,0.38078
388,0.6483,35.0156,0.38077
389,0.65,35.067,0.38075
390,0.6517,35.1181,0.38073
391,0.6533,35.1691,0.38072
392,0.655,35.2199,0.3807
393,0.6567,35.2705,0.38069000000000003
394,0.6583,35.3209,0.38067
395,0.66,35.3711,0.38065
396,0.6617,35.4211,0.38064000000000003
397,0.6633,35.471,0.38061999999999996
398,0.665,35.5207,0.38061
399,0.6667,35.5701,0.38059
400,0.6683,35.6194,0.38056999999999996
401,0.67,35.6686,0.38056
402,0.6717,35.7175,0.38054
403,0.6733,35.7663,0.38053000000000003
404,0.675,35.8149,0.38051
405,0.6767,35.8633,0.3805
406,0.6783,35.9115,0.38048000000000004
407,0.68,35.9596,0.38047
408,0.6817,36.0075,0.38045
409,0.6833,36.0552,0.38044
410,0.685,36.1028,0.38042
411,0.6867,36.1501,0.38040999999999997
412,0.6883,36.1973,0.38039
413,0.69,36.2444,0.38038
414,0.6917,36.2912,0.38036
415,0.6933,36.3379,0.38035
416,0.695,36.3844,0.38033
417,0.6967,36.4308,0.38032
418,0.6983,36.477,0.3803
419,0.7,36.523,0.38029
420,0.7017,36.5689,0.38028
421,0.7033,36.6146,0.38026
422,0.705,36.6601,0.38025
423,0.7067,36.7055,0.38023
424,0.7083,36.7507,0.38022
425,0.71,36.7957,0.3802
426,0.7117,36.8406,0.38019000000000003
427,0.7133,36.8854,0.38018
428,0.715,36.9299,0.38016
429,0.7167,36.9744,0.38015
430,0.7183,37.0186,0.38013
431,0.72,37.0627,0.38011999999999996
432,0.7217,37.1067,0.38011
433,0.7233,37.1505,0.38009
434,0.725,37.1941,0.38008000000000003
435,0.7267,37.2376,0.38006999999999996
436,0.7283,37.2809,0.38005
437,0.73,37.3241,0.38004
438,0.7317,37.3672,0.38003000000000003
439,0.7333,37.41,0.38001
440,0.735,37.4528,0.38
441,0.7367,37.4954,0.37999
442,0.7383,37.5378,0.37997
443,0.74,37.5801,0.37995999999999996
444,0.7417,37.6222,0.37995
445,0.7433,37.6642,0.37993000000000005
446,0.745,37.7061,0.37992
447,0.7467,37.7478,0.37990999999999997
448,0.7483,37.7893,0.37989
449,0.75,37.8308,0.37988
450,0.7517,37.872,0.37987
451,0.7533,37.9132,0.37986
452,0.755,37.9542,0.37984
453,0.7567,37.995,0.37983
454,0.7583,38.0357,0.37982
455,0.76,38.0763,0.37981
456,0.7617,38.1167,0.37979
457,0.7633,38.157,0.37978
458,0.765,38.1972,0.37977
459,0.7667,38.2372,0.37976
460,0.7683,38.2771,0.37974
461,0.77,38.3168,0.37973
462,0.7717,38.3565,0.37972
463,0.7733,38.3959,0.37971
464,0.775,38.4353,0.3797
465,0.7767,38.4745,0.37968
466,0.7783,38.5136,0.37967
467,0.78,38.5525,0.37966
468,0.7817,38.5914,0.37965
469,0.7833,38.6301,0.37964000000000003
470,0.785,38.6686,0.37961999999999996
