,time,SOA,O2C
792,1.3217,45.0217,0.37648000000000004
793,1.3233,45.0374,0.37646999999999997
794,1.325,45.0531,0.37646999999999997
795,1.3267,45.0688,0.37646
796,1.3283,45.0844,0.37646
797,1.33,45.1001,0.37645
798,1.3317,45.1156,0.37645
799,1.3333,45.1312,0.37644
800,1.335,45.1467,0.37644
801,1.3367,45.1622,0.37644
802,1.3383,45.1776,0.37643000000000004
803,1.34,45.193,0.37643000000000004
804,1.3417,45.2084,0.37642
805,1.3433,45.2238,0.37642
806,1.345,45.2391,0.37640999999999997
807,1.3467,45.2544,0.37640999999999997
808,1.3483,45.2696,0.37640999999999997
809,1.35,45.2848,0.3764
810,1.3517,45.3,0.3764
811,1.3533,45.3152,0.37639
812,1.355,45.3303,0.37639
813,1.3567,45.3454,0.37639
814,1.3583,45.3604,0.37638
815,1.36,45.3755,0.37638
816,1.3617,45.3904,0.37637
817,1.3633,45.4054,0.37637
818,1.365,45.4203,0.37636
819,1.3667,45.4352,0.37636
820,1.3683,45.4501,0.37636
821,1.37,45.465,0.37635
822,1.3717,45.4798,0.37635
823,1.3733,45.4945,0.37634
824,1.375,45.5093,0.37634
825,1.3767,45.524,0.37634
826,1.3783,45.5387,0.37633
827,1.38,45.5533,0.37633
828,1.3817,45.568,0.37632
829,1.3833,45.5826,0.37632
830,1.385,45.5971,0.37632
831,1.3867,45.6117,0.37631
832,1.3883,45.6262,0.37631
833,1.39,45.6406,0.3763
834,1.3917,45.6551,0.3763
835,1.3933,45.6695,0.3763
836,1.395,45.6839,0.37629
837,1.3967,45.6982,0.37629
838,1.3983,45.7126,0.37628
839,1.4,45.7269,0.37628
840,1.4017,45.7411,0.37628
841,1.4033,45.7554,0.37627
842,1.405,45.7696,0.37627
843,1.4067,45.7838,0.37627
844,1.4083,45.7979,0.37626
845,1.41,45.812,0.37626
846,1.4117,45.8261,0.37625
847,1.4133,45.8402,0.37625
848,1.415,45.8542,0.37625
849,1.4167,45.8682,0.37624
850,1.4183,45.8822,0.37624
851,1.42,45.8962,0.37623
852,1.4217,45.9101,0.37623
853,1.4233,45.924,0.37623
854,1.425,45.9379,0.37622
855,1.4267,45.9517,0.37622
856,1.4283,45.9655,0.37622
857,1.43,45.9793,0.37621
858,1.4317,45.9931,0.37621
859,1.4333,46.0068,0.3762
860,1.435,46.0205,0.3762
861,1.4367,46.0342,0.3762
862,1.4383,46.0478,0.37619
863,1.44,46.0615,0.37619
864,1.4417,46.075,0.37619
865,1.4433,46.0886,0.37618
866,1.445,46.1022,0.37618
867,1.4467,46.1157,0.37618
868,1.4483,46.1292,0.37617
869,1.45,46.1426,0.37617
870,1.4517,46.1561,0.37616
871,1.4533,46.1695,0.37616
872,1.455,46.1828,0.37616
873,1.4567,46.1962,0.37615
874,1.4583,46.2095,0.37615
875,1.46,46.2228,0.37615
876,1.4617,46.2361,0.37614000000000003
877,1.4633,46.2494,0.37614000000000003
878,1.465,46.2626,0.37614000000000003
879,1.4667,46.2758,0.37613
880,1.4683,46.289,0.37613
881,1.47,46.3021,0.37613
882,1.4717,46.3152,0.37611999999999995
883,1.4733,46.3283,0.37611999999999995
884,1.475,46.3414,0.37611999999999995
885,1.4767,46.3544,0.37611
886,1.4783,46.3675,0.37611
887,1.48,46.3805,0.37611
888,1.4817,46.3934,0.3761
889,1.4833,46.4064,0.3761
890,1.485,46.4193,0.37609000000000004
891,1.4867,46.4322,0.37609000000000004
892,1.4883,46.4451,0.37609000000000004
893,1.49,46.4579,0.37608
894,1.4917,46.4707,0.37608
895,1.4933,46.4835,0.37608
896,1.495,46.4963,0.37606999999999996
897,1.4967,46.5091,0.37606999999999996
898,1.4983,46.5218,0.37606999999999996
899,1.5,46.5345,0.37606
900,1.5017,46.5471,0.37606
901,1.5033,46.5598,0.37606
902,1.505,46.5724,0.37605
903,1.5067,46.585,0.37605
904,1.5083,46.5976,0.37605
905,1.51,46.6102,0.37604
906,1.5117,46.6227,0.37604
907,1.5133,46.6352,0.37604
908,1.515,46.6477,0.37603000000000003
909,1.5167,46.6601,0.37603000000000003
910,1.5183,46.6726,0.37603000000000003
911,1.52,46.685,0.37603000000000003
912,1.5217,46.6974,0.37601999999999997
913,1.5233,46.7097,0.37601999999999997
914,1.525,46.7221,0.37601999999999997
915,1.5267,46.7344,0.37601
916,1.5283,46.7467,0.37601
917,1.53,46.759,0.37601
918,1.5317,46.7712,0.376
919,1.5333,46.7835,0.376
920,1.535,46.7957,0.376
921,1.5367,46.8078,0.37599
922,1.5383,46.82,0.37599
923,1.54,46.8321,0.37599
924,1.5417,46.8442,0.37598000000000004
925,1.5433,46.8563,0.37598000000000004
926,1.545,46.8684,0.37598000000000004
927,1.5467,46.8804,0.37596999999999997
928,1.5483,46.8925,0.37596999999999997
929,1.55,46.9045,0.37596999999999997
930,1.5517,46.9165,0.37596999999999997
931,1.5533,46.9284,0.37596
932,1.555,46.9403,0.37596
933,1.5567,46.9523,0.37596
934,1.5583,46.9641,0.37595
935,1.56,46.976,0.37595
936,1.5617,46.9879,0.37595
937,1.5633,46.9997,0.37594
938,1.565,47.0115,0.37594
939,1.5667,47.0233,0.37594
940,1.5683,47.035,0.37594
941,1.57,47.0468,0.37593000000000004
942,1.5717,47.0585,0.37593000000000004
943,1.5733,47.0702,0.37593000000000004
944,1.575,47.0819,0.37592
945,1.5767,47.0935,0.37592
946,1.5783,47.1051,0.37592
947,1.58,47.1168,0.37590999999999997
948,1.5817,47.1283,0.37590999999999997
949,1.5833,47.1399,0.37590999999999997
950,1.585,47.1515,0.37590999999999997
951,1.5867,47.163,0.3759
952,1.5883,47.1745,0.3759
953,1.59,47.186,0.3759
954,1.5917,47.1974,0.37589
955,1.5933,47.2089,0.37589
956,1.595,47.2203,0.37589
957,1.5967,47.2317,0.37589
958,1.5983,47.2431,0.37588
959,1.6,47.2544,0.37588
960,1.6017,47.2658,0.37588
961,1.6033,47.2771,0.37587
962,1.605,47.2884,0.37587
963,1.6067,47.2997,0.37587
964,1.6083,47.3109,0.37587
965,1.61,47.3222,0.37585999999999997
966,1.6117,47.3334,0.37585999999999997
967,1.6133,47.3446,0.37585999999999997
968,1.615,47.3558,0.37585
969,1.6167,47.3669,0.37585
970,1.6183,47.3781,0.37585
971,1.62,47.3892,0.37585
972,1.6217,47.4003,0.37584
973,1.6233,47.4114,0.37584
974,1.625,47.4224,0.37584
975,1.6267,47.4335,0.37583
976,1.6283,47.4445,0.37583
977,1.63,47.4555,0.37583
978,1.6317,47.4665,0.37583
979,1.6333,47.4774,0.37582
980,1.635,47.4884,0.37582
981,1.6367,47.4993,0.37582
982,1.6383,47.5102,0.37582
983,1.64,47.5211,0.37581
984,1.6417,47.532,0.37581
985,1.6433,47.5428,0.37581
986,1.645,47.5536,0.37581
987,1.6467,47.5644,0.3758
988,1.6483,47.5752,0.3758
989,1.65,47.586,0.3758
990,1.6517,47.5968,0.37579
991,1.6533,47.6075,0.37579
992,1.655,47.6182,0.37579
993,1.6567,47.6289,0.37579
994,1.6583,47.6396,0.37578
995,1.66,47.6502,0.37578
996,1.6617,47.6609,0.37578
997,1.6633,47.6715,0.37578
998,1.665,47.6821,0.37577
999,1.6667,47.6927,0.37577
1000,1.6683,47.7032,0.37577
1001,1.67,47.7138,0.37577
1002,1.6717,47.7243,0.37576
1003,1.6733,47.7348,0.37576
1004,1.675,47.7453,0.37576
1005,1.6767,47.7558,0.37576
1006,1.6783,47.7663,0.37575
1007,1.68,47.7767,0.37575
1008,1.6817,47.7871,0.37575
1009,1.6833,47.7975,0.37575
1010,1.685,47.8079,0.37574
1011,1.6867,47.8183,0.37574
1012,1.6883,47.8286,0.37574
1013,1.69,47.8389,0.37574
1014,1.6917,47.8493,0.37573
1015,1.6933,47.8596,0.37573
1016,1.695,47.8698,0.37573
1017,1.6967,47.8801,0.37573
1018,1.6983,47.8903,0.37572
1019,1.7,47.9006,0.37572
1020,1.7017,47.9108,0.37572
1021,1.7033,47.921,0.37572
1022,1.705,47.9311,0.37571
1023,1.7067,47.9413,0.37571
1024,1.7083,47.9514,0.37571
1025,1.71,47.9615,0.37571
1026,1.7117,47.9717,0.3757
1027,1.7133,47.9817,0.3757
1028,1.715,47.9918,0.3757
1029,1.7167,48.0019,0.3757
1030,1.7183,48.0119,0.37569
1031,1.72,48.0219,0.37569
1032,1.7217,48.0319,0.37569
1033,1.7233,48.0419,0.37569
1034,1.725,48.0519,0.37568
1035,1.7267,48.0618,0.37568
1036,1.7283,48.0718,0.37568
1037,1.73,48.0817,0.37568
1038,1.7317,48.0916,0.37567
1039,1.7333,48.1015,0.37567
1040,1.735,48.1113,0.37567
1041,1.7367,48.1212,0.37567
1042,1.7383,48.131,0.37567
1043,1.74,48.1408,0.37566
1044,1.7417,48.1506,0.37566
1045,1.7433,48.1604,0.37566
1046,1.745,48.1702,0.37566
1047,1.7467,48.1799,0.37565
1048,1.7483,48.1897,0.37565
1049,1.75,48.1994,0.37565
1050,1.7517,48.2091,0.37565
1051,1.7533,48.2188,0.37564000000000003
1052,1.755,48.2285,0.37564000000000003
1053,1.7567,48.2381,0.37564000000000003
1054,1.7583,48.2478,0.37564000000000003
1055,1.76,48.2574,0.37564000000000003
1056,1.7617,48.267,0.37563
1057,1.7633,48.2766,0.37563
1058,1.765,48.2862,0.37563
1059,1.7667,48.2957,0.37563
1060,1.7683,48.3053,0.37562
1061,1.77,48.3148,0.37562
1062,1.7717,48.3243,0.37562
1063,1.7733,48.3338,0.37562
1064,1.775,48.3433,0.37562
1065,1.7767,48.3527,0.37561
1066,1.7783,48.3622,0.37561
1067,1.78,48.3716,0.37561
1068,1.7817,48.381,0.37561
1069,1.7833,48.3905,0.3756
1070,1.785,48.3998,0.3756
1071,1.7867,48.4092,0.3756
1072,1.7883,48.4186,0.3756
1073,1.79,48.4279,0.3756
1074,1.7917,48.4372,0.37559000000000003
1075,1.7933,48.4465,0.37559000000000003
1076,1.795,48.4558,0.37559000000000003
1077,1.7967,48.4651,0.37559000000000003
1078,1.7983,48.4744,0.37558
1079,1.8,48.4836,0.37558
1080,1.8017,48.4929,0.37558
1081,1.8033,48.5021,0.37558
1082,1.805,48.5113,0.37558
1083,1.8067,48.5205,0.37556999999999996
1084,1.8083,48.5297,0.37556999999999996
1085,1.81,48.5388,0.37556999999999996
1086,1.8117,48.548,0.37556999999999996
1087,1.8133,48.5571,0.37556999999999996
1088,1.815,48.5662,0.37556
1089,1.8167,48.5753,0.37556
1090,1.8183,48.5844,0.37556
1091,1.82,48.5935,0.37556
1092,1.8217,48.6025,0.37556
1093,1.8233,48.6116,0.37555
1094,1.825,48.6206,0.37555
1095,1.8267,48.6296,0.37555
1096,1.8283,48.6386,0.37555
1097,1.83,48.6476,0.37555
1098,1.8317,48.6566,0.37554
1099,1.8333,48.6655,0.37554
1100,1.835,48.6745,0.37554
1101,1.8367,48.6834,0.37554
1102,1.8383,48.6923,0.37554
1103,1.84,48.7012,0.37553000000000003
1104,1.8417,48.7101,0.37553000000000003
1105,1.8433,48.719,0.37553000000000003
1106,1.845,48.7278,0.37553000000000003
1107,1.8467,48.7367,0.37551999999999996
1108,1.8483,48.7455,0.37551999999999996
1109,1.85,48.7543,0.37551999999999996
1110,1.8517,48.7631,0.37551999999999996
1111,1.8533,48.7719,0.37551999999999996
1112,1.855,48.7807,0.37551999999999996
1113,1.8567,48.7894,0.37551
1114,1.8583,48.7982,0.37551
1115,1.86,48.8069,0.37551
1116,1.8617,48.8156,0.37551
1117,1.8633,48.8243,0.37551
1118,1.865,48.833,0.3755
1119,1.8667,48.8417,0.3755
1120,1.8683,48.8503,0.3755
1121,1.87,48.859,0.3755
1122,1.8717,48.8676,0.3755
1123,1.8733,48.8762,0.37549
1124,1.875,48.8848,0.37549
1125,1.8767,48.8934,0.37549
1126,1.8783,48.902,0.37549
1127,1.88,48.9106,0.37549
1128,1.8817,48.9191,0.37548000000000004
1129,1.8833,48.9277,0.37548000000000004
1130,1.885,48.9362,0.37548000000000004
1131,1.8867,48.9447,0.37548000000000004
1132,1.8883,48.9532,0.37548000000000004
1133,1.89,48.9617,0.37546999999999997
1134,1.8917,48.9702,0.37546999999999997
1135,1.8933,48.9786,0.37546999999999997
1136,1.895,48.9871,0.37546999999999997
1137,1.8967,48.9955,0.37546999999999997
1138,1.8983,49.0039,0.37546999999999997
1139,1.9,49.0123,0.37546
1140,1.9017,49.0207,0.37546
1141,1.9033,49.0291,0.37546
1142,1.905,49.0374,0.37546
1143,1.9067,49.0458,0.37546
1144,1.9083,49.0541,0.37545
1145,1.91,49.0625,0.37545
1146,1.9117,49.0708,0.37545
1147,1.9133,49.0791,0.37545
1148,1.915,49.0874,0.37545
1149,1.9167,49.0956,0.37545
1150,1.9183,49.1039,0.37544
1151,1.92,49.1122,0.37544
1152,1.9217,49.1204,0.37544
1153,1.9233,49.1286,0.37544
1154,1.925,49.1368,0.37544
1155,1.9267,49.145,0.37543000000000004
1156,1.9283,49.1532,0.37543000000000004
1157,1.93,49.1614,0.37543000000000004
1158,1.9317,49.1695,0.37543000000000004
1159,1.9333,49.1777,0.37543000000000004
1160,1.935,49.1858,0.37543000000000004
1161,1.9367,49.1939,0.37542
1162,1.9383,49.2021,0.37542
1163,1.94,49.2101,0.37542
1164,1.9417,49.2182,0.37542
1165,1.9433,49.2263,0.37542
1166,1.945,49.2344,0.37540999999999997
1167,1.9467,49.2424,0.37540999999999997
1168,1.9483,49.2504,0.37540999999999997
1169,1.95,49.2585,0.37540999999999997
1170,1.9517,49.2665,0.37540999999999997
1171,1.9533,49.2745,0.37540999999999997
1172,1.955,49.2825,0.3754
1173,1.9567,49.2904,0.3754
1174,1.9583,49.2984,0.3754
1175,1.96,49.3063,0.3754
1176,1.9617,49.3143,0.3754
1177,1.9633,49.3222,0.3754
1178,1.965,49.3301,0.37539
1179,1.9667,49.338,0.37539
1180,1.9683,49.3459,0.37539
1181,1.97,49.3538,0.37539
1182,1.9717,49.3616,0.37539
1183,1.9733,49.3695,0.37539
1184,1.975,49.3773,0.37538
1185,1.9767,49.3852,0.37538
1186,1.9783,49.393,0.37538
1187,1.98,49.4008,0.37538
1188,1.9817,49.4086,0.37538
1189,1.9833,49.4164,0.37538
1190,1.985,49.4241,0.37537
1191,1.9867,49.4319,0.37537
1192,1.9883,49.4396,0.37537
1193,1.99,49.4474,0.37537
1194,1.9917,49.4551,0.37537
1195,1.9933,49.4628,0.37537
1196,1.995,49.4705,0.37535999999999997
1197,1.9967,49.4782,0.37535999999999997
1198,1.9983,49.4859,0.37535999999999997
1199,2.0,49.4935,0.37535999999999997
1200,2.0017,49.5012,0.37535999999999997
1201,2.0033,49.5088,0.37535999999999997
1202,2.005,49.5164,0.37535
1203,2.0067,49.5241,0.37535
1204,2.0083,49.5317,0.37535
1205,2.01,49.5393,0.37535
1206,2.0117,49.5468,0.37535
1207,2.0133,49.5544,0.37535
1208,2.015,49.562,0.37534
1209,2.0167,49.5695,0.37534
1210,2.0183,49.5771,0.37534
1211,2.02,49.5846,0.37534
1212,2.0217,49.5921,0.37534
1213,2.0233,49.5996,0.37534
1214,2.025,49.6071,0.37534
1215,2.0267,49.6146,0.37533
1216,2.0283,49.622,0.37533
1217,2.03,49.6295,0.37533
1218,2.0317,49.637,0.37533
1219,2.0333,49.6444,0.37533
1220,2.035,49.6518,0.37533
1221,2.0367,49.6592,0.37532
1222,2.0383,49.6666,0.37532
1223,2.04,49.674,0.37532
1224,2.0417,49.6814,0.37532
1225,2.0433,49.6888,0.37532
1226,2.045,49.6961,0.37532
1227,2.0467,49.7035,0.37532
1228,2.0483,49.7108,0.37531
1229,2.05,49.7181,0.37531
1230,2.0517,49.7255,0.37531
1231,2.0533,49.7328,0.37531
1232,2.055,49.7401,0.37531
1233,2.0567,49.7473,0.37531
1234,2.0583,49.7546,0.3753
1235,2.06,49.7619,0.3753
1236,2.0617,49.7691,0.3753
1237,2.0633,49.7764,0.3753
1238,2.065,49.7836,0.3753
1239,2.0667,49.7908,0.3753
1240,2.0683,49.798,0.3753
1241,2.07,49.8052,0.37529
1242,2.0717,49.8124,0.37529
1243,2.0733,49.8196,0.37529
1244,2.075,49.8267,0.37529
1245,2.0767,49.8339,0.37529
1246,2.0783,49.841,0.37529
1247,2.08,49.8482,0.37529
1248,2.0817,49.8553,0.37528
1249,2.0833,49.8624,0.37528
1250,2.085,49.8695,0.37528
1251,2.0867,49.8766,0.37528
1252,2.0883,49.8837,0.37528
1253,2.09,49.8907,0.37528
1254,2.0917,49.8978,0.37528
1255,2.0933,49.9048,0.37527
1256,2.095,49.9119,0.37527
1257,2.0967,49.9189,0.37527
1258,2.0983,49.9259,0.37527
1259,2.1,49.9329,0.37527
1260,2.1017,49.9399,0.37527
1261,2.1033,49.9469,0.37527
1262,2.105,49.9539,0.37526
1263,2.1067,49.9609,0.37526
1264,2.1083,49.9678,0.37526
1265,2.11,49.9748,0.37526
1266,2.1117,49.9817,0.37526
1267,2.1133,49.9886,0.37526
1268,2.115,49.9955,0.37526
1269,2.1167,50.0025,0.37525
1270,2.1183,50.0093,0.37525
1271,2.12,50.0162,0.37525
1272,2.1217,50.0231,0.37525
1273,2.1233,50.03,0.37525
1274,2.125,50.0368,0.37525
1275,2.1267,50.0437,0.37525
1276,2.1283,50.0505,0.37524
1277,2.13,50.0573,0.37524
1278,2.1317,50.0642,0.37524
1279,2.1333,50.071,0.37524
1280,2.135,50.0778,0.37524
1281,2.1367,50.0845,0.37524
1282,2.1383,50.0913,0.37524
1283,2.14,50.0981,0.37524
1284,2.1417,50.1048,0.37523
1285,2.1433,50.1116,0.37523
1286,2.145,50.1183,0.37523
1287,2.1467,50.125,0.37523
1288,2.1483,50.1318,0.37523
1289,2.15,50.1385,0.37523
1290,2.1517,50.1452,0.37523
1291,2.1533,50.1519,0.37522
1292,2.155,50.1585,0.37522
1293,2.1567,50.1652,0.37522
1294,2.1583,50.1719,0.37522
1295,2.16,50.1785,0.37522
1296,2.1617,50.1852,0.37522
1297,2.1633,50.1918,0.37522
1298,2.165,50.1984,0.37522
1299,2.1667,50.205,0.37521
1300,2.1683,50.2116,0.37521
1301,2.17,50.2182,0.37521
1302,2.1717,50.2248,0.37521
1303,2.1733,50.2314,0.37521
1304,2.175,50.2379,0.37521
1305,2.1767,50.2445,0.37521
1306,2.1783,50.251,0.37521
1307,2.18,50.2576,0.3752
1308,2.1817,50.2641,0.3752
1309,2.1833,50.2706,0.3752
1310,2.185,50.2771,0.3752
1311,2.1867,50.2836,0.3752
1312,2.1883,50.2901,0.3752
1313,2.19,50.2966,0.3752
1314,2.1917,50.303,0.3752
1315,2.1933,50.3095,0.37519
1316,2.195,50.316,0.37519
1317,2.1967,50.3224,0.37519
1318,2.1983,50.3288,0.37519
1319,2.2,50.3353,0.37519
1320,2.2017,50.3417,0.37519
1321,2.2033,50.3481,0.37519
1322,2.205,50.3545,0.37519
1323,2.2067,50.3609,0.37518
1324,2.2083,50.3672,0.37518
1325,2.21,50.3736,0.37518
1326,2.2117,50.38,0.37518
1327,2.2133,50.3863,0.37518
1328,2.215,50.3927,0.37518
1329,2.2167,50.399,0.37518
1330,2.2183,50.4053,0.37518
1331,2.22,50.4116,0.37517
1332,2.2217,50.4179,0.37517
1333,2.2233,50.4242,0.37517
1334,2.225,50.4305,0.37517
1335,2.2267,50.4368,0.37517
1336,2.2283,50.4431,0.37517
1337,2.23,50.4493,0.37517
1338,2.2317,50.4556,0.37517
1339,2.2333,50.4618,0.37516
1340,2.235,50.468,0.37516
1341,2.2367,50.4743,0.37516
1342,2.2383,50.4805,0.37516
1343,2.24,50.4867,0.37516
1344,2.2417,50.4929,0.37516
1345,2.2433,50.4991,0.37516
1346,2.245,50.5053,0.37516
1347,2.2467,50.5114,0.37516
1348,2.2483,50.5176,0.37515
1349,2.25,50.5238,0.37515
1350,2.2517,50.5299,0.37515
1351,2.2533,50.536,0.37515
1352,2.255,50.5422,0.37515
1353,2.2567,50.5483,0.37515
1354,2.2583,50.5544,0.37515
1355,2.26,50.5605,0.37515
1356,2.2617,50.5666,0.37515
1357,2.2633,50.5727,0.37514000000000003
1358,2.265,50.5788,0.37514000000000003
1359,2.2667,50.5848,0.37514000000000003
1360,2.2683,50.5909,0.37514000000000003
1361,2.27,50.5969,0.37514000000000003
1362,2.2717,50.603,0.37514000000000003
1363,2.2733,50.609,0.37514000000000003
1364,2.275,50.615,0.37514000000000003
1365,2.2767,50.6211,0.37513
1366,2.2783,50.6271,0.37513
1367,2.28,50.6331,0.37513
1368,2.2817,50.6391,0.37513
1369,2.2833,50.645,0.37513
1370,2.285,50.651,0.37513
1371,2.2867,50.657,0.37513
1372,2.2883,50.6629,0.37513
1373,2.29,50.6689,0.37513
1374,2.2917,50.6748,0.37512
1375,2.2933,50.6808,0.37512
1376,2.295,50.6867,0.37512
1377,2.2967,50.6926,0.37512
1378,2.2983,50.6985,0.37512
1379,2.3,50.7044,0.37512
1380,2.3017,50.7103,0.37512
1381,2.3033,50.7162,0.37512
1382,2.305,50.722,0.37512
1383,2.3067,50.7279,0.37512
1384,2.3083,50.7338,0.37511
1385,2.31,50.7396,0.37511
1386,2.3117,50.7455,0.37511
1387,2.3133,50.7513,0.37511
1388,2.315,50.7571,0.37511
1389,2.3167,50.7629,0.37511
1390,2.3183,50.7688,0.37511
1391,2.32,50.7746,0.37511
1392,2.3217,50.7803,0.37511
1393,2.3233,50.7861,0.3751
1394,2.325,50.7919,0.3751
1395,2.3267,50.7977,0.3751
1396,2.3283,50.8034,0.3751
1397,2.33,50.8092,0.3751
1398,2.3317,50.8149,0.3751
1399,2.3333,50.8207,0.3751
1400,2.335,50.8264,0.3751
1401,2.3367,50.8321,0.3751
1402,2.3383,50.8378,0.3751
1403,2.34,50.8435,0.37509000000000003
1404,2.3417,50.8492,0.37509000000000003
1405,2.3433,50.8549,0.37509000000000003
1406,2.345,50.8606,0.37509000000000003
1407,2.3467,50.8663,0.37509000000000003
1408,2.3483,50.8719,0.37509000000000003
1409,2.35,50.8776,0.37509000000000003
1410,2.3517,50.8832,0.37509000000000003
1411,2.3533,50.8889,0.37509000000000003
1412,2.355,50.8945,0.37508
1413,2.3567,50.9001,0.37508
1414,2.3583,50.9058,0.37508
1415,2.36,50.9114,0.37508
1416,2.3617,50.917,0.37508
1417,2.3633,50.9226,0.37508
1418,2.365,50.9282,0.37508
1419,2.3667,50.9337,0.37508
1420,2.3683,50.9393,0.37508
1421,2.37,50.9449,0.37508
1422,2.3717,50.9504,0.37506999999999996
1423,2.3733,50.956,0.37506999999999996
1424,2.375,50.9615,0.37506999999999996
1425,2.3767,50.967,0.37506999999999996
1426,2.3783,50.9726,0.37506999999999996
1427,2.38,50.9781,0.37506999999999996
1428,2.3817,50.9836,0.37506999999999996
1429,2.3833,50.9891,0.37506999999999996
1430,2.385,50.9946,0.37506999999999996
1431,2.3867,51.0001,0.37506999999999996
1432,2.3883,51.0056,0.37506
1433,2.39,51.011,0.37506
1434,2.3917,51.0165,0.37506
1435,2.3933,51.0219,0.37506
1436,2.395,51.0274,0.37506
1437,2.3967,51.0328,0.37506
1438,2.3983,51.0383,0.37506
1439,2.4,51.0437,0.37506
1440,2.4017,51.0491,0.37506
1441,2.4033,51.0545,0.37506
1442,2.405,51.0599,0.37506
1443,2.4067,51.0653,0.37505
1444,2.4083,51.0707,0.37505
1445,2.41,51.0761,0.37505
1446,2.4117,51.0815,0.37505
1447,2.4133,51.0868,0.37505
1448,2.415,51.0922,0.37505
1449,2.4167,51.0975,0.37505
1450,2.4183,51.1029,0.37505
1451,2.42,51.1082,0.37505
1452,2.4217,51.1136,0.37505
1453,2.4233,51.1189,0.37505
1454,2.425,51.1242,0.37504
1455,2.4267,51.1295,0.37504
1456,2.4283,51.1348,0.37504
1457,2.43,51.1401,0.37504
1458,2.4317,51.1454,0.37504
1459,2.4333,51.1507,0.37504
1460,2.435,51.1559,0.37504
1461,2.4367,51.1612,0.37504
1462,2.4383,51.1665,0.37504
1463,2.44,51.1717,0.37504
1464,2.4417,51.1769,0.37503000000000003
1465,2.4433,51.1822,0.37503000000000003
1466,2.445,51.1874,0.37503000000000003
1467,2.4467,51.1926,0.37503000000000003
1468,2.4483,51.1978,0.37503000000000003
1469,2.45,51.203,0.37503000000000003
1470,2.4517,51.2082,0.37503000000000003
1471,2.4533,51.2134,0.37503000000000003
1472,2.455,51.2186,0.37503000000000003
1473,2.4567,51.2238,0.37503000000000003
1474,2.4583,51.229,0.37503000000000003
1475,2.46,51.2341,0.37503000000000003
1476,2.4617,51.2393,0.37501999999999996
1477,2.4633,51.2444,0.37501999999999996
1478,2.465,51.2496,0.37501999999999996
1479,2.4667,51.2547,0.37501999999999996
1480,2.4683,51.2599,0.37501999999999996
1481,2.47,51.265,0.37501999999999996
1482,2.4717,51.2701,0.37501999999999996
1483,2.4733,51.2752,0.37501999999999996
1484,2.475,51.2803,0.37501999999999996
1485,2.4767,51.2854,0.37501999999999996
1486,2.4783,51.2905,0.37501999999999996
1487,2.48,51.2956,0.37501
1488,2.4817,51.3006,0.37501
1489,2.4833,51.3057,0.37501
1490,2.485,51.3108,0.37501
1491,2.4867,51.3158,0.37501
1492,2.4883,51.3208,0.37501
1493,2.49,51.3259,0.37501
1494,2.4917,51.3309,0.37501
1495,2.4933,51.3359,0.37501
1496,2.495,51.341,0.37501
1497,2.4967,51.346,0.37501
1498,2.4983,51.351,0.37501
1499,2.5,51.356,0.375
1500,2.5017,51.361,0.375
1501,2.5033,51.3659,0.375
1502,2.505,51.3709,0.375
1503,2.5067,51.3759,0.375
1504,2.5083,51.3809,0.375
1505,2.51,51.3858,0.375
1506,2.5117,51.3908,0.375
1507,2.5133,51.3957,0.375
1508,2.515,51.4006,0.375
1509,2.5167,51.4056,0.375
1510,2.5183,51.4105,0.375
1511,2.52,51.4154,0.37499
1512,2.5217,51.4203,0.37499
1513,2.5233,51.4252,0.37499
1514,2.525,51.4301,0.37499
1515,2.5267,51.435,0.37499
1516,2.5283,51.4399,0.37499
1517,2.53,51.4448,0.37499
1518,2.5317,51.4496,0.37499
1519,2.5333,51.4545,0.37499
1520,2.535,51.4594,0.37499
1521,2.5367,51.4642,0.37499
1522,2.5383,51.469,0.37499
1523,2.54,51.4739,0.37498000000000004
1524,2.5417,51.4787,0.37498000000000004
1525,2.5433,51.4835,0.37498000000000004
1526,2.545,51.4883,0.37498000000000004
1527,2.5467,51.4932,0.37498000000000004
1528,2.5483,51.498,0.37498000000000004
1529,2.55,51.5028,0.37498000000000004
1530,2.5517,51.5075,0.37498000000000004
1531,2.5533,51.5123,0.37498000000000004
1532,2.555,51.5171,0.37498000000000004
1533,2.5567,51.5219,0.37498000000000004
1534,2.5583,51.5266,0.37498000000000004
1535,2.56,51.5314,0.37498000000000004
1536,2.5617,51.5362,0.37496999999999997
1537,2.5633,51.5409,0.37496999999999997
1538,2.565,51.5456,0.37496999999999997
1539,2.5667,51.5504,0.37496999999999997
1540,2.5683,51.5551,0.37496999999999997
1541,2.57,51.5598,0.37496999999999997
1542,2.5717,51.5645,0.37496999999999997
1543,2.5733,51.5692,0.37496999999999997
1544,2.575,51.5739,0.37496999999999997
1545,2.5767,51.5786,0.37496999999999997
1546,2.5783,51.5833,0.37496999999999997
1547,2.58,51.588,0.37496999999999997
1548,2.5817,51.5927,0.37496999999999997
1549,2.5833,51.5973,0.37496
1550,2.585,51.602,0.37496
1551,2.5867,51.6067,0.37496
1552,2.5883,51.6113,0.37496
1553,2.59,51.616,0.37496
1554,2.5917,51.6206,0.37496
1555,2.5933,51.6252,0.37496
1556,2.595,51.6298,0.37496
1557,2.5967,51.6345,0.37496
1558,2.5983,51.6391,0.37496
1559,2.6,51.6437,0.37496
1560,2.6017,51.6483,0.37496
